SITE_ID,STATE_NAME,DISTRICT_NAME,TAHSIL_NAME,BLOCK_NAME,SITE_NAME,SITE_TYPE,SITE_SUB_TYPE,AQUIFER_TYPE,DEPTH,WLS_DATE,WLS_WTR_LEVE
W095852076280501,Kerala,ERNAKULAM,VADAVUKODE,VADAVUKODE,Vadavucode,Dug Well,,Unconfined,5.4,30-Nov-22,1.63
W100543076260001,Kerala,ERNAKULAM,VAZHAKULAM,VAZHAKULAM,Mullankunnu,Bore Well,Piezometer,Unconfined,40,30-Nov-22,15.2
W100703076285301,Kerala,ERNAKULAM,VAZHAKULAM,VAZHAKULAM,Perumbavoor (R2),Dug Well,,Unconfined,9,30-Nov-22,4.59
W100400076271501,Kerala,ERNAKULAM,VAZHAKULAM,VAZHAKULAM,Valayanchirangara,Dug Well,,Unconfined,10,30-Nov-22,6.56
W100720076115501,Kerala,ERNAKULAM,VYPIN,VYPIN,Cherai,Dug Well,,Unconfined,3,30-Nov-22,1.51
W100530076123001,Kerala,ERNAKULAM,VYPIN,VYPIN,Edavanakad,Dug Well,,Unconfined,2.52,30-Nov-22,0.65
W100120076133001,Kerala,ERNAKULAM,VYPIN,VYPIN,Malipuram,Dug Well,,Unconfined,3.57,30-Nov-22,0.68
W101020076102002,Kerala,ERNAKULAM,VYPIN,VYPIN,Munambam-R1,Dug Well,,Unconfined,2.83,30-Nov-22,0.78
W100358076124601,Kerala,ERNAKULAM,VYPIN,VYPIN,Nayarambalam,Dug Well,,Unconfined,2.75,30-Nov-22,1.07
W095918076142201,Kerala,ERNAKULAM,VYPIN,VYPIN,Vypeen,Dug Well,,Unconfined,1.85,30-Nov-22,1.34
W100213076242601,Kerala,ERNAKULAM,VYTILLA,VYTILLA,Kizhakkambalam,Dug Well,,Unconfined,8.7,30-Nov-22,5.38
W095600076193002,Kerala,ERNAKULAM,VYTILLA,VYTILLA,Kundannur2,Dug Well,,Unconfined,3.55,30-Nov-22,0.79
W095600076190001,Kerala,ERNAKULAM,VYTILLA,VYTILLA,Maradu,Dug Well,,Unconfined,3.4,30-Nov-22,0.89
W095600076200001,Kerala,ERNAKULAM,VYTILLA,VYTILLA,Punithura,Dug Well,,Unconfined,4,30-Nov-22,0.97
W095800076190001,Kerala,ERNAKULAM,VYTILLA,VYTILLA,Vytilla,Dug Well,,Unconfined,3.6,30-Nov-22,1.76
W100048076571801,Kerala,IDUKKI,ADIMALI,ADIMALI,Adimali,Dug Well,,Unconfined,7.7,30-Nov-22,5.17
W100122076543901,Kerala,IDUKKI,ADIMALI,ADIMALI,Machiplavu,Dug Well,,Unconfined,9.86,30-Nov-22,6.55
W095751077055101,Kerala,IDUKKI,ADIMALI,ADIMALI,Rajakkad,Dug Well,,Unconfined,14.5,30-Nov-22,8.15
W100154076520501,Kerala,IDUKKI,ADIMALI,ADIMALI,Valara (R2),Dug Well,,Unconfined,10.66,30-Nov-22,6.56
W093810077100701,Kerala,IDUKKI,AZUTHA,AZUTHA,Amravathi,Dug Well,,Unconfined,4.35,30-Nov-22,2.4
W093429077033801,Kerala,IDUKKI,AZUTHA,AZUTHA,Carady Goody Estate,Dug Well,,Unconfined,6.64,30-Nov-22,1.59
W093800076585001,Kerala,IDUKKI,AZUTHA,AZUTHA,Elappara,Dug Well,,Unconfined,5.65,30-Nov-22,1.4
W093643077092601,Kerala,IDUKKI,AZUTHA,AZUTHA,Kumili,Dug Well,,Unconfined,5.7,30-Nov-22,1.82
W093330076580002,Kerala,IDUKKI,AZUTHA,AZUTHA,Kuttikanam (R1),Dug Well,,Unconfined,9.1,30-Nov-22,2.77
W093659077075801,Kerala,IDUKKI,AZUTHA,AZUTHA,Murukkady,Dug Well,,Unconfined,8,30-Nov-22,1.18
W093440077005301,Kerala,IDUKKI,AZUTHA,AZUTHA,Pampanar,Dug Well,,Unconfined,3.2,30-Nov-22,0.43
W093426076592901,Kerala,IDUKKI,AZUTHA,AZUTHA,Peerumedu,Dug Well,,Unconfined,5,30-Nov-22,2.72
W093259076554101,Kerala,IDUKKI,AZUTHA,AZUTHA,Peruvanthanam,Dug Well,,Unconfined,9,30-Nov-22,2.2
W093000077051402,Kerala,IDUKKI,AZUTHA,AZUTHA,Vallakadavu,Dug Well,,Unconfined,5.57,30-Nov-22,2.94
W093400077060001,Kerala,IDUKKI,AZUTHA,AZUTHA,Vandiperiyar,Dug Well,,Unconfined,10.2,30-Nov-22,6.06
W100107077005701,Kerala,IDUKKI,DEVIKULAM,DEVIKULAM,Ambazhachal,Dug Well,,Unconfined,6.26,30-Nov-22,3.72
W094738077115301,Kerala,IDUKKI,DEVIKULAM,DEVIKULAM,Balagram ( Third camp),Dug Well,,Unconfined,6,30-Nov-22,2.2
W100018077065801,Kerala,IDUKKI,DEVIKULAM,DEVIKULAM,Byson Valley,Dug Well,,Unconfined,14.5,30-Nov-22,8.9
W095656077125601,Kerala,IDUKKI,DEVIKULAM,DEVIKULAM,Cheriyar,Dug Well,,Unconfined,4.3,30-Nov-22,2.4
W100353077062801,Kerala,IDUKKI,DEVIKULAM,DEVIKULAM,Devikulam,Dug Well,,Unconfined,4.56,30-Nov-22,2.81
W101459077101701,Kerala,IDUKKI,DEVIKULAM,DEVIKULAM,Koilkadavu,Dug Well,,Unconfined,6.36,30-Nov-22,0.78
W101635077094601,Kerala,IDUKKI,DEVIKULAM,DEVIKULAM,Marayur (R1),Dug Well,,Unconfined,6.77,30-Nov-22,1.69
W100515077040201,Kerala,IDUKKI,DEVIKULAM,DEVIKULAM,Munnar,Dug Well,,Unconfined,4.35,30-Nov-22,0.72
W095455076530001,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Cheenikuzhi,Dug Well,,Unconfined,4,30-Nov-22,1.33
W095215076473501,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Elamdesom,Dug Well,,Unconfined,8,30-Nov-22,4.96
W095830076465401,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Kaliyar,Dug Well,,Unconfined,8.37,30-Nov-22,4.01
W095501076464501,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Karumannur,Bore Well,Piezometer,Unconfined,40,30-Nov-22,2.47
W095514076464101,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Karumanoor,Dug Well,,Unconfined,5.75,30-Nov-22,2.45
W095654076455401,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Kodikulam east,Dug Well,,Unconfined,10,30-Nov-22,3.01
W094944076463401,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Kolapra,Dug Well,,Unconfined,6.88,30-Nov-22,4.07
W095331076450001,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Njarukutty,Dug Well,,Unconfined,4.3,30-Nov-22,1.49
W095053076494201,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Pannimattom,Dug Well,,Unconfined,5.27,30-Nov-22,2.98
W095425076491401,Kerala,IDUKKI,ELAMDESOM,ELAMDESOM,Udumbannur,Dug Well,,Unconfined,8.9,30-Nov-22,3.49
W095111076571701,Kerala,IDUKKI,IDUKKI,IDUKKI,Churuli,Dug Well,,Unconfined,3.81,30-Nov-22,1.47
W095030076584001,Kerala,IDUKKI,IDUKKI,IDUKKI,Idukki,Dug Well,,Unconfined,7.8,30-Nov-22,3.22
W094800076523601,Kerala,IDUKKI,IDUKKI,IDUKKI,Kulamavu,Dug Well,,Unconfined,9.07,30-Nov-22,5.16
W095311076580201,Kerala,IDUKKI,IDUKKI,IDUKKI,Manjappara,Dug Well,,Unconfined,4,30-Nov-22,0.8
W094755076504301,Kerala,IDUKKI,IDUKKI,IDUKKI,Moolamattam,Dug Well,,Unconfined,7.38,30-Nov-22,4.89
W095023077021301,Kerala,IDUKKI,IDUKKI,IDUKKI,Thankamani,Dug Well,,Unconfined,4.86,30-Nov-22,1.39
W095011077022101,Kerala,IDUKKI,IDUKKI,IDUKKI,Thankamoni,Bore Well,Piezometer,Unconfined,30,30-Nov-22,1.68
W094930076510001,Kerala,IDUKKI,IDUKKI,IDUKKI,Thumbachi,Dug Well,,Unconfined,7.9,30-Nov-22,3.06
W093949077093401,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Anakkara,Dug Well,,Unconfined,9,30-Nov-22,6.43
W093942077093501,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Anakkara,Bore Well,Piezometer,Semi-Confined,60,30-Nov-22,49.53
W093912077062001,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Anavilasam,Dug Well,,Unconfined,10.5,30-Nov-22,5.07
W094751077061701,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Irattayar (R1),Dug Well,,Unconfined,5.3,30-Nov-22,2.19
W094459077051401,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Kanchiyar,Dug Well,,Unconfined,11.85,30-Nov-22,8.17
W094400077051501,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Kattapana,Dug Well,,Unconfined,4.9,30-Nov-22,1.83
W094508077062201,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Kattappana,Bore Well,Piezometer,Semi-Confined,50,30-Nov-22,8.62
W094222077112802,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Kochera,Dug Well,,Unconfined,5.5,30-Nov-22,2.06
W094146077021201,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Marykulam,Dug Well,,Unconfined,6.75,30-Nov-22,3.7
W093645076580901,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Memala,Dug Well,,Unconfined,6.6,30-Nov-22,3.1
W095050076585101,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Nirmala City,Dug Well,,Unconfined,4,30-Nov-22,0.6
W094253077092501,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Vandanmedu (R1),Dug Well,,Unconfined,4.96,30-Nov-22,2.18
W094230077030001,Kerala,IDUKKI,KATTAPPANA,KATTAPPANA,Vellilamkandam,Dug Well,,Unconfined,7.23,30-Nov-22,4.02
W095337077124001,Kerala,IDUKKI,NEDUMKANDA,NEDUMKANDA,Chathurangapara,Dug Well,,Unconfined,1.7,30-Nov-22,0.35
W094414077131401,Kerala,IDUKKI,NEDUMKANDA,NEDUMKANDA,Cumbummettu,Dug Well,,Unconfined,7.5,30-Nov-22,1.96
W094900077110101,Kerala,IDUKKI,NEDUMKANDA,NEDUMKANDA,Mundieruma,Bore Well,Piezometer,Unconfined,40,30-Nov-22,4.14
W094905077105501,Kerala,IDUKKI,NEDUMKANDA,NEDUMKANDA,Mundiyeruma,Dug Well,,Unconfined,6.6,30-Nov-22,4.34
W095442077003101,Kerala,IDUKKI,NEDUMKANDA,NEDUMKANDA,Murikkassery,Dug Well,,Unconfined,15,30-Nov-22,9.3
W095016077093801,Kerala,IDUKKI,NEDUMKANDA,NEDUMKANDA,Nedumkandam,Dug Well,,Unconfined,7,30-Nov-22,2.87
W094742077094001,Kerala,IDUKKI,NEDUMKANDA,NEDUMKANDA,Pambadumpara,Dug Well,,Unconfined,5.73,30-Nov-22,2.3
W095900077091501,Kerala,IDUKKI,NEDUMKANDA,NEDUMKANDA,Poopara,Dug Well,,Unconfined,4.8,30-Nov-22,0.7
W095400077104001,Kerala,IDUKKI,NEDUMKANDA,NEDUMKANDA,Udumbanchola,Dug Well,,Unconfined,10.4,30-Nov-22,5.3
W095257076455401,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Alakkode1,Dug Well,,Unconfined,6.57,30-Nov-22,3.65
W095200076450501,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Alakode,Bore Well,Piezometer,Unconfined,40,30-Nov-22,3.64
W095450076384201,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Arikuzha,Dug Well,,Unconfined,6.15,30-Nov-22,4.07
W095437076403501,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Chittoor,Dug Well,,Unconfined,5.1,30-Nov-22,3.46
W095114076411601,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Karimkunnam (R1),Dug Well,,Unconfined,6.1,30-Nov-22,2.76
W095058076411401,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Karimkunnam2,Bore Well,Piezometer,Unconfined,30,30-Nov-22,1.95
W095610076423001,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Kumaramangalam,Dug Well,,Unconfined,5.44,30-Nov-22,3.55
W095113076441301,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Perumuttom,Dug Well,,Unconfined,7.93,30-Nov-22,4.18
W095304076383001,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Vazhithala,Dug Well,,Unconfined,8,30-Nov-22,2.3
W095315076415201,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Kolani,Dug Well,,Unconfined,5.6,30-Nov-22,1.53
W095354076424701,Kerala,IDUKKI,THODUPUZHA,THODUPUZHA,Thodupuzha,Dug Well,,Unconfined,13.51,30-Nov-22,8.05
W115300075321401,Kerala,KANNUR,EDAKKAD,EDAKKAD,Anjarakandi,Dug Well,,Unconfined,10.5,30-Nov-22,7.8
W115300075283001,Kerala,KANNUR,EDAKKAD,EDAKKAD,Chakkarakkale,Dug Well,,Unconfined,13,30-Nov-22,9
W114830075263001,Kerala,KANNUR,EDAKKAD,EDAKKAD,Edakkad,Dug Well,,Unconfined,4.54,30-Nov-22,0.91
W115430075263401,Kerala,KANNUR,EDAKKAD,EDAKKAD,Kizhallur,Bore Well,Piezometer,Unconfined,30,30-Nov-22,4.5
W115149075243001,Kerala,KANNUR,EDAKKAD,EDAKKAD,ThazheChovva,Dug Well,,Unconfined,8.5,30-Nov-22,0.7
W115405075250501,Kerala,KANNUR,EDAKKAD,EDAKKAD,Varam,Dug Well,,Unconfined,7.7,30-Nov-22,5.35
W115625075253001,Kerala,KANNUR,IRIKKUR,IRIKKUR,Cheleri,Dug Well,,Unconfined,16.4,30-Nov-22,12.3
W115820075244001,Kerala,KANNUR,IRIKKUR,IRIKKUR,Kolacheri,Bore Well,Piezometer,Unconfined,40,30-Nov-22,6.8
W115930075270001,Kerala,KANNUR,IRIKKUR,IRIKKUR,Mayyil,Dug Well,,Unconfined,15.5,30-Nov-22,8.35
W120230075303001,Kerala,KANNUR,IRIKKUR,IRIKKUR,Sreekandapuram,Dug Well,,Unconfined,10.5,30-Nov-22,6.1
W120200075395503,Kerala,KANNUR,IRIKKUR,IRIKKUR,Ulikkal (R1),Dug Well,,Unconfined,7.9,30-Nov-22,4.9
W115407075435201,Kerala,KANNUR,IRIKKUR,IRIKKUR,Vattiyamthodu,Dug Well,,Unconfined,9,30-Nov-22,4.7
W115650075363701,Kerala,KANNUR,IRITTY,IRITTY,Chavassery,Dug Well,,Unconfined,7.8,30-Nov-22,3.9
W115550075310001,Kerala,KANNUR,IRITTY,IRITTY,Edayannur,Dug Well,,Unconfined,7.2,30-Nov-22,4.8
W115545075322401,Kerala,KANNUR,IRITTY,IRITTY,Elambara,Dug Well,,Unconfined,6.2,30-Nov-22,4.2
W115850075320001,Kerala,KANNUR,IRITTY,IRITTY,Irikkur,Dug Well,,Unconfined,9.15,30-Nov-22,4.65
W115953075410801,Kerala,KANNUR,IRITTY,IRITTY,Kallumutty,Dug Well,,Unconfined,9.7,30-Nov-22,7
W120131075423001,Kerala,KANNUR,IRITTY,IRITTY,Kunnoth,Dug Well,,Unconfined,9.16,30-Nov-22,5.6
W115733075310001,Kerala,KANNUR,IRITTY,IRITTY,Nayattupara,Dug Well,,Unconfined,14.6,30-Nov-22,9
W115404075205001,Kerala,KANNUR,KANNUR,KANNUR,Alavil,Dug Well,,Unconfined,9.3,30-Nov-22,5.8
W115046075260501,Kerala,KANNUR,KANNUR,KANNUR,Chala,Dug Well,,Unconfined,13.3,30-Nov-22,9.1
W115258075211201,Kerala,KANNUR,KANNUR,KANNUR,Chalad,Dug Well,,Unconfined,12.45,30-Nov-22,5.05
W115230075215001,Kerala,KANNUR,KANNUR,KANNUR,Kannur,Dug Well,,Unconfined,15,30-Nov-22,9.5
W114435075341801,Kerala,KANNUR,KANNUR,KANNUR,Melepukkom,Dug Well,,Unconfined,11,30-Nov-22,7.97
W115355075205401,Kerala,KANNUR,KANNUR,KANNUR,Munderi,Bore Well,Piezometer,Unconfined,40,30-Nov-22,8
W115626075234101,Kerala,KANNUR,KANNUR,KANNUR,Palleri,Dug Well,,Unconfined,10.48,30-Nov-22,8.2
W114506075344601,Kerala,KANNUR,KANNUR,KANNUR,Pannoor,Dug Well,,Unconfined,7.41,30-Nov-22,3.62
W115440075215201,Kerala,KANNUR,KANNUR,KANNUR,Puthiyatheru,Dug Well,,Unconfined,12.2,30-Nov-22,9.7
W115226075225801,Kerala,KANNUR,KANNUR,KANNUR,Kannur-Thana,Dug Well,,Unconfined,16.8,30-Nov-22,10.2
W115218075233601,Kerala,KANNUR,KANNUR,KANNUR,Mele Chovva,Dug Well,,Unconfined,18,30-Nov-22,7.85
W114933075304301,Kerala,KANNUR,KOOTHUPARA,KOOTHUPARA,Ambilad,Dug Well,,Unconfined,16,30-Nov-22,13.4
W115100075441001,Kerala,KANNUR,KOOTHUPARA,KOOTHUPARA,Kommery,Bore Well,Piezometer,Unconfined,40,30-Nov-22,4.34
W114937075335501,Kerala,KANNUR,KOOTHUPARA,KOOTHUPARA,Koothuparamba,Dug Well,,Unconfined,14,30-Nov-22,9.89
W115051075363701,Kerala,KANNUR,KOOTHUPARA,KOOTHUPARA,Manantheri,Dug Well,,Unconfined,11.32,30-Nov-22,6.91
W115220075343201,Kerala,KANNUR,KOOTHUPARA,KOOTHUPARA,Meruvambayi,Dug Well,,Unconfined,12,30-Nov-22,4.94
W114637075344301,Kerala,KANNUR,KOOTHUPARA,KOOTHUPARA,Mokeri,Dug Well,,Not Available,13.97,30-Nov-22,8.42
W114930075315002,Kerala,KANNUR,KOOTHUPARA,KOOTHUPARA,Pathiriyad,Dug Well,,Unconfined,11.3,30-Nov-22,7
W114755075335001,Kerala,KANNUR,KOOTHUPARA,KOOTHUPARA,Pattiyam,Dug Well,,Unconfined,6.8,30-Nov-22,1.29
W115152075303401,Kerala,KANNUR,KOOTHUPARA,KOOTHUPARA,Vengad,Dug Well,,Unconfined,19.32,30-Nov-22,13.8
W115500075341501,Kerala,KANNUR,MATTANNUR,MATTANNUR,Mattanur,Dug Well,,Unconfined,15.2,30-Nov-22,7
W121601075211901,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Cherupuzha,Dug Well,,Unconfined,6.1,30-Nov-22,5
W120430075160001,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Cheruthazam,Dug Well,,Unconfined,14,30-Nov-22,6.05
W121210075174501,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Chural,Dug Well,,Unconfined,10.2,30-Nov-22,7.35
W120050075122701,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Ettikkulam,Dug Well,,Unconfined,13,30-Nov-22,9.3
W120622075171301,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Kadannapally,Dug Well,,Unconfined,14.65,30-Nov-22,10.65
W120930075135002,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Kankole1,Bore Well,Piezometer,Unconfined,37.5,30-Nov-22,6.99
W120527075113901,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Kotty,Dug Well,,Unconfined,4.3,30-Nov-22,2.2
W121720075270501,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Kozhichal,Dug Well,,Unconfined,8.3,30-Nov-22,5.65
W120256075131601,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Kunnaru,Dug Well,,Unconfined,4.5,30-Nov-22,1.65
W120759075180201,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Mathamangalam1,Dug Well,,Unconfined,10.05,30-Nov-22,5.1
W121029075140501,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Mathil,Dug Well,,Unconfined,14.1,30-Nov-22,9.2
W120224075165501,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Neruvambram,Dug Well,,Unconfined,19,30-Nov-22,14.15
W120638075131001,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Payannur,Dug Well,,Unconfined,10,30-Nov-22,5.2
W121730075244501,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Peringome,Dug Well,,Unconfined,13.15,30-Nov-22,9.18
W121730075244502,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Peringome ( R1),Dug Well,,Unconfined,11.95,30-Nov-22,6.75
W121732075245201,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Pulingome,Dug Well,,Unconfined,9.9,30-Nov-22,6.5
W121700075250001,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Pulingome1,Bore Well,Piezometer,Unconfined,40,30-Nov-22,6.7
W120400075110001,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Ramantalai,Dug Well,,Unconfined,13.3,30-Nov-22,8.4
W121500075190001,Kerala,KANNUR,PAYYANNUR,PAYYANNUR,Vayyakara,Dug Well,,Unconfined,21.9,30-Nov-22,20.25
W115050075403001,Kerala,KANNUR,PERAVOOR,PERAVOOR,Kannavam,Dug Well,,Unconfined,8.5,30-Nov-22,5.06
W115346075481101,Kerala,KANNUR,PERAVOOR,PERAVOOR,Kelakam,Dug Well,,Unconfined,12.9,30-Nov-22,8.96
W115236075452401,Kerala,KANNUR,PERAVOOR,PERAVOOR,Kolakkad,Dug Well,,Unconfined,12,30-Nov-22,8.8
W115108075413801,Kerala,KANNUR,PERAVOOR,PERAVOOR,Kolayad,Dug Well,,Unconfined,10,30-Nov-22,7.21
W115058075435001,Kerala,KANNUR,PERAVOOR,PERAVOOR,Kommeri,Dug Well,,Unconfined,6.38,30-Nov-22,4.11
W115140075514001,Kerala,KANNUR,PERAVOOR,PERAVOOR,Kottiyur,Dug Well,,Unconfined,13.5,30-Nov-22,7.01
W115431075452101,Kerala,KANNUR,PERAVOOR,PERAVOOR,Manathana,Bore Well,Piezometer,Unconfined,38,30-Nov-22,7.17
W115430075453001,Kerala,KANNUR,PERAVOOR,PERAVOOR,Manattana,Dug Well,,Unconfined,6.8,30-Nov-22,2.92
W115429075462201,Kerala,KANNUR,PERAVOOR,PERAVOOR,Peravoor,Dug Well,,Unconfined,7.5,30-Nov-22,4.07
W121140075275502,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Alacode (R1),Dug Well,,Unconfined,13.6,30-Nov-22,11
W115910075224401,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Andoor,Dug Well,,Unconfined,10,30-Nov-22,5.7
W120730075245001,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Chepparapadavu,Dug Well,,Unconfined,7,30-Nov-22,2.9
W120338075334001,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Chundaparambu,Dug Well,,Unconfined,8.4,30-Nov-22,8.3
W120835075132102,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Echilamvayal,Dug Well,,Unconfined,6.72,30-Nov-22,3.45
W120247075352501,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Kakkathodu,Dug Well,,Unconfined,6,30-Nov-22,3.6
W120410075230401,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Kanhirangad,Dug Well,,Unconfined,16,30-Nov-22,12.9
W115840075183001,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Kannapuram,Dug Well,,Unconfined,4.45,30-Nov-22,2.25
W115820075243601,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Kolachery,Dug Well,,Unconfined,13.6,30-Nov-22,7.9
W120311075320201,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Koottummukham,Dug Well,,Unconfined,7.45,30-Nov-22,5.35
W115414075355801,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Kuyilur,Dug Well,,Unconfined,6.8,30-Nov-22,4
W120242075381201,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Nuchiyad,Dug Well,,Unconfined,10.3,30-Nov-22,8.1
W120805075262601,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Oduvalli,Dug Well,,Unconfined,19.06,30-Nov-22,17
W120731075255001,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Oduvallithattu,Bore Well,Piezometer,Unconfined,40,30-Nov-22,13.1
W115700075203201,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Pappinissery West,Dug Well,,Unconfined,4.24,30-Nov-22,1.4
W120100075160001,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Pazhayangadi,Dug Well,,Unconfined,3.1,30-Nov-22,1.3
W120155075254001,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Pukkundu,Dug Well,,Unconfined,14.7,30-Nov-22,8.9
W120232075265201,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Valakkai,Dug Well,,Unconfined,6.9,30-Nov-22,4.25
W115530075213001,Kerala,KANNUR,TALIPARAMBA,TALIPARAMBA,Valapattanam,Dug Well,,Unconfined,12.4,30-Nov-22,5.33
W114700075285001,Kerala,KANNUR,THALASSERY,THALASSERY,Dharmadam,Dug Well,,Unconfined,6.2,30-Nov-22,2.1
W114240075323001,Kerala,KANNUR,THALASSERY,THALASSERY,Mahe (R1),Dug Well,,Unconfined,3.55,30-Nov-22,1.6
W114254075343401,Kerala,KANNUR,THALASSERY,THALASSERY,Mekunnu,Dug Well,,Unconfined,8.8,30-Nov-22,4.87
W114846075294502,Kerala,KANNUR,THALASSERY,THALASSERY,Melur,Dug Well,,Unconfined,5.75,30-Nov-22,3.1
W115411075345401,Kerala,KANNUR,THALASSERY,THALASSERY,Nellunni,Dug Well,,Not Available,5.91,30-Nov-22,3.64
W114558075321501,Kerala,KANNUR,THALASSERY,THALASSERY,Palloor (Mahe),Dug Well,,Unconfined,10.9,30-Nov-22,8.57
W114846075294501,Kerala,KANNUR,THALASSERY,THALASSERY,Pinarayi,Dug Well,,Unconfined,14.6,30-Nov-22,11.5
W114455075291501,Kerala,KANNUR,THALASSERY,THALASSERY,Thalassery,Dug Well,,Unconfined,13,30-Nov-22,3.65
W120252075210001,Kerala,KANNUR,THALIPARAMB,THALIPARAMB,Kuppam,Dug Well,,Unconfined,4.17,30-Nov-22,2
W115830075240001,Kerala,KANNUR,THALIPARAMB,THALIPARAMB,Parassinikadavu,Bore Well,Piezometer,Unconfined,49.68,30-Nov-22,20.77
W115905075230501,Kerala,KANNUR,THALIPARAMB,THALIPARAMB,Parassinikadavu DW,Dug Well,,Unconfined,17.2,30-Nov-22,14.2
W120200075215501,Kerala,KANNUR,THALIPARAMB,THALIPARAMB,Taliparamba,Dug Well,,Unconfined,16,30-Nov-22,9.5
W122001075043502,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Ajannur(s2),Tube Well,Piezometer,Unconfined,12,30-Nov-22,1.45
W122001075043504,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Ajannur(s4),Tube Well,Piezometer,Unconfined,12,30-Nov-22,1.6
W122225075081201,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Ambalathara,Dug Well,,Unconfined,10,30-Nov-22,3.9
W122401075022001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Bekal,Dug Well,,Unconfined,11.4,30-Nov-22,10.2
W121930075054001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Bella,Bore Well,Piezometer,Unconfined,34,30-Nov-22,12
W122258075060101,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Chalingal,Dug Well,,Unconfined,16,30-Nov-22,7.5
W122230075054501,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Chalingal Pz,Bore Well,Piezometer,Unconfined,32,30-Nov-22,7.7
